Accession: KP244954	Species: Ceropegia intermedia
Accession: AM493286	Species: Ceropegia humbertii
Accession: AM493287	Species: Ceropegia gilgiana
Accession: AM493288	Species: Ceropegia foliosa
Accession: KP244947	Species: Ceropegia filiformis
Accession: KP244942	Species: Ceropegia dichotoma
Accession: KT795412	Species: Ceropegia denticulata
Accession: AM493294	Species: Ceropegia cumingiana
Accession: AM493304	Species: Ceropegia cufodontii
Accession: KP244939	Species: Ceropegia crassifolia
Accession: KP244926	Species: Ceropegia arabica
Accession: AM493300	Species: Ceropegia ambovombensis
Accession: AM493298	Species: Ceropegia abyssinica
Accession: AM493293	Species: Ceropegia yemenensis
Accession: KF677315	Species: Ceropegia variegata
Accession: AM493275	Species: Ceropegia simoneae
Accession: AM493276	Species: Ceropegia sankuruensis
Accession: KP244980	Species: Ceropegia rupicola
Accession: LT904980	Species: Ceropegia racemosa
Accession: KP244972	Species: Ceropegia pubescens
Accession: AM493306	Species: Ceropegia monticola
Accession: LT904974	Species: Ceropegia ballyana
Accession: KP244944	Species: Ceropegia distincta
Accession: MW301677	Species: Ceropegia juncea
Accession: AJ310788	Species: Ceropegia striata
Accession: AJ310786	Species: Ceropegia saxatilis
Accession: KT795414	Species: Ceropegia sandersonii
Accession: KP244967	Species: Ceropegia nilotica
Accession: AJ402162	Species: Caudanthera edulis
Accession: KF677313	Species: Caralluma somalica
Accession: KF677312	Species: Caralluma foetida
Accession: HM475314	Species: Caralluma awdeliana
Accession: HM475339	Species: Caralluma turneri
Accession: HM475336	Species: Caralluma staintonii
Accession: HM475335	Species: Caralluma speciosa
Accession: HM475334	Species: Caralluma solenophora
Accession: HM475329	Species: Caralluma peckii
Accession: HM475328	Species: Caralluma pauciflora
Accession: HM475327	Species: Caralluma joannis
Accession: HM475325	Species: Caralluma furta
Accession: HM475324	Species: Caralluma flavovirens
Accession: HM475321	Species: Caralluma faucicola
Accession: HM475320	Species: Caralluma edithae
Accession: HM475319	Species: Caralluma diffusa
Accession: HM475318	Species: Caralluma dicapuae
Accession: HM475317	Species: Caralluma cicatricosa
Accession: HM475315	Species: Caralluma bhupinderana
Accession: HM475337	Species: Caralluma stalagmifera
Accession: HM475333	Species: Caralluma sarkariae
Accession: HM475330	Species: Caralluma penicillata
Accession: HM475323	Species: Caralluma flava
Accession: HM475312	Species: Caralluma arabica
Accession: AJ488781	Species: Caralluma subulata
Accession: AJ488780	Species: Caralluma priogonium
Accession: AJ488779	Species: Caralluma adscendens
Accession: HM366926	Species: Caralluma tuberculata
Accession: AJ310785	Species: Caralluma arachnoidea
Accession: HM475326	Species: Caralluma indica
Accession: AJ519975	Species: Caralluma crenulata
Accession: MT056123	Species: Brachystelma volubile
Accession: MT056106	Species: Brachystelma shrirangii
Accession: MT056133	Species: Brachystelma mahendragiriense
Accession: LT904968	Species: Brachystelma petraeum
Accession: LT595665	Species: Brachystelma natalense
Accession: KP244922	Species: Brachystelma vahrmeijeri
Accession: KP244916	Species: Brachystelma swazicum
Accession: KP244898	Species: Brachystelma meyerianum
Accession: KP244892	Species: Brachystelma kolarense
Accession: KP244885	Species: Brachystelma gemmeum
Accession: KP244856	Species: Brachystelma barberiae
Accession: KP244854	Species: Brachystelma arnottii
Accession: KP244921	Species: Brachystelma thunbergii
Accession: KP244920	Species: Brachystelma theronii
Accession: KP244919	Species: Brachystelma tenuissimum
Accession: KP244918	Species: Brachystelma tenue
Accession: KP244917	Species: Brachystelma tavalla
Accession: KP244912	Species: Brachystelma recurvatum
Accession: KP244910	Species: Brachystelma pulchellum
Accession: KP244909	Species: Brachystelma pruinosum
Accession: KP244908	Species: Brachystelma praelongum
Accession: KP244907	Species: Brachystelma plocamoides
Accession: KP244906	Species: Brachystelma perditum
Accession: KP244905	Species: Brachystelma parvulum
Accession: KP244904	Species: Brachystelma oianthum
Accession: KP244903	Species: Brachystelma nutans
Accession: KP244902	Species: Brachystelma ngomense
Accession: LT904966	Species: Brachystelma modestum
Accession: KP244900	Species: Brachystelma minor
Accession: KP244899	Species: Brachystelma minimum
Accession: KP244897	Species: Brachystelma maritae
Accession: KP244896	Species: Brachystelma mafekingense
Accession: KP244893	Species: Brachystelma lineare
Accession: KP244891	Species: Brachystelma kituloense
Accession: KP244890	Species: Brachystelma keniense
Accession: KP244889	Species: Brachystelma incanum
Accession: KP244888	Species: Brachystelma huttonii
Accession: KP244887	Species: Brachystelma gymnopodum
Accession: KP244886	Species: Brachystelma glabrum
Accession: KP244884	Species: Brachystelma foetidum
Accession: KP244883	Species: Brachystelma floribundum
Accession: KP244881	Species: Brachystelma elongatum
Accession: KP244879	Species: Brachystelma discoideum
Accession: KP244877	Species: Brachystelma dinteri
Accession: KP244876	Species: Brachystelma delicatum
Accession: KP244875	Species: Brachystelma decipiens
Accession: KP244874	Species: Brachystelma cummingii
Accession: KP244873	Species: Brachystelma comptum
Accession: KP244871	Species: Brachystelma circinatum
Accession: KP244868	Species: Brachystelma chlorozonum
Accession: KP244867	Species: Brachystelma chloranthum
Accession: KP244866	Species: Brachystelma caudatum
Accession: KP244865	Species: Brachystelma cathcartense
Accession: KP244864	Species: Brachystelma campanulatum
Accession: KP244863	Species: Brachystelma caffrum
Accession: LT904964	Species: Brachystelma buchananii
Accession: KP244861	Species: Brachystelma brevitubulatum
Accession: KP244860	Species: Brachystelma brevipedicellatum
Accession: KP244859	Species: Brachystelma bracteolatum
Accession: KP244857	Species: Brachystelma blepharanthera
Accession: KP244855	Species: Brachystelma australe
Accession: KP244853	Species: Brachystelma angustum
Accession: KP244852	Species: Brachystelma alpinum
Accession: KP244851	Species: Brachystelma albipilosum
Accession: KF986696	Species: Brachystelma vartakii
Accession: KF986695	Species: Brachystelma mahajanii
Accession: KF986697	Species: Brachystelma ciliatum
Accession: KP244858	Species: Brachystelma bourneae
Accession: EU106705	Species: Brachystelma naorojii
Accession: EU106703	Species: Brachystelma malwanense
Accession: KP244915	Species: Brachystelma edule
Accession: KP244894	Species: Brachystelma luteum
Accession: KP244914	Species: Brachystelma schizoglossoides
Accession: KP244913	Species: Brachystelma rubellum
Accession: KP244869	Species: Brachystelma christianeae
Accession: KP244901	Species: Brachystelma nanum
Accession: KP244895	Species: Brachystelma macropetalum
Accession: AJ310781	Species: Brachystelma ellipticum
Accession: HM366922	Species: Boucerosia nilagiriana
Accession: HM366925	Species: Boucerosia truncatocoronata
Accession: EU267905	Species: Boucerosia pauciflora
Accession: EU267902	Species: Boucerosia lasiantha
Accession: AJ488778	Species: Boucerosia umbellata
Accession: AJ488777	Species: Boucerosia frerei
Accession: KF677310	Species: Baynesia lophophora
Accession: KF677407	Species: Australluma ubomboensis
Accession: AJ488776	Species: Australluma peschii
Accession: HM475316	Species: Apteranthes burchardii
Accession: HM475348	Species: Anomalluma dodsoniana
Accession: HM475349	Species: Anomalluma mccoyi
Accession: KF677309	Species: Ballyanthus prognathus
Accession: AJ488786	Species: Desmidorchis retrospiciens
Accession: KF677321	Species: Duvalia velutina
Accession: KF677319	Species: Duvalia sulcata subsp. somalensis
Accession: KF677318	Species: Duvalia polita
Accession: AJ488793	Species: Duvalia eilensis
Accession: KF677316	Species: Duvalia angustiloba
Accession: KJ629118	Species: Echidnopsis virchowii
Accession: KF677333	Species: Echidnopsis seibanica
Accession: DQ469533	Species: Echidnopsis fartaqensis
Accession: DQ469534	Species: Echidnopsis globosa
Accession: KF677329	Species: Echidnopsis mijerteina
Accession: DQ469543	Species: Echidnopsis radians
Accession: KF677323	Species: Echidnopsis bentii
Accession: KF677322	Species: Echidnopsis ballyi
Accession: KF677326	Species: Echidnopsis ericiflora
Accession: DQ469523	Species: Echidnopsis archeri
Accession: HM475345	Species: Echidnopsis leachii
Accession: KF677337	Species: Echidnopsis urceolata
Accession: DQ469553	Species: Echidnopsis watsonii
Accession: DQ469546	Species: Echidnopsis scutellata
Accession: HM475346	Species: Echidnopsis scutellata subsp. dhofarensis
Accession: DQ469541	Species: Echidnopsis montana
Accession: KF677327	Species: Echidnopsis insularis
Accession: KF677335	Species: Echidnopsis socotrana
Accession: KF677334	Species: Echidnopsis sharpei
Accession: DQ469535	Species: Echidnopsis inconspicua
Accession: KF677331	Species: Echidnopsis planiflora
Accession: KF677328	Species: Echidnopsis malum
Accession: AJ488798	Species: Echidnopsis squamulata
Accession: AJ488797	Species: Echidnopsis repens
Accession: AJ488796	Species: Echidnopsis angustiloba
Accession: KF677325	Species: Echidnopsis dammanniana
Accession: KF677324	Species: Echidnopsis cereiformis
Accession: KF677375	Species: Larryleachia tirasmontana
Accession: KF677374	Species: Larryleachia picta
Accession: KF677372	Species: Larryleachia marlothii
Accession: KF677373	Species: Larryleachia perlata
Accession: KF677371	Species: Larryleachia cactiformis
Accession: KF677377	Species: Notechidnopsis tessellata
Accession: AY790374	Species: Orbea namaquensis
Accession: KP244996	Species: Pectinaria longipes subsp. longipes
Accession: KF677413	Species: Pectinaria longipes subsp. villetii
Accession: AJ402155	Species: Pectinaria articulata
Accession: KF677412	Species: Pectinaria articulata subsp. borealis
Accession: AY790377	Species: Pectinaria articulata subsp. articulata
Accession: HM475347	Species: Pseudolithos caput-viperae
Accession: AJ488820	Species: Pseudolithos migiurtinus
Accession: KF677423	Species: Rhytidocaulon sheilae
Accession: KF677422	Species: Rhytidocaulon piliferum
Accession: KF677421	Species: Rhytidocaulon elegantissimum
Accession: AJ519976	Species: Rhytidocaulon ciliatum
Accession: DQ469554	Species: Rhytidocaulon macrolobum
Accession: AJ488824	Species: Rhytidocaulon macrolobum subsp. macrolobum
Accession: AJ488823	Species: Rhytidocaulon fulleri
Accession: KF677424	Species: Richtersveldia columnaris
Accession: KJ629121	Species: Stapelia gettliffei
Accession: KJ629120	Species: Stapelia flavopurpurea
Accession: KF677432	Species: Stapelia parvula
Accession: KF677428	Species: Stapelia engleriana
Accession: KF677427	Species: Stapelia clavicorona
Accession: KF677429	Species: Stapelia gigantea
Accession: JN029945	Species: Stapelia hirsuta
Accession: KF677433	Species: Stapelia rufa
Accession: KF677430	Species: Stapelia glanduliflora
Accession: AY790386	Species: Stapeliopsis pillansii
Accession: AY790385	Species: Stapeliopsis stayneri
Accession: AY790384	Species: Stapeliopsis exasperata
Accession: KF677436	Species: Stapeliopsis breviloba
Accession: KF677437	Species: Stapeliopsis urniflora
Accession: AY790382	Species: Stapeliopsis saxatilis
Accession: AJ488827	Species: Stapeliopsis neronis
Accession: AJ488828	Species: Stapeliopsis saxatilis subsp. saxatilis
Accession: KF677440	Species: Tavaresia thompsoniorum
Accession: KF677438	Species: Tavaresia angolensis
Accession: KF677439	Species: Tavaresia barklyi
Accession: JN029947	Species: Tavaresia grandiflora
Accession: KF677442	Species: Tridentea pachyrrhiza
Accession: KF677441	Species: Tridentea gemmiflora
Accession: KF677443	Species: Tridentea peculiaris
Accession: KF677444	Species: Tridentea virescens
Accession: AJ488833	Species: White-sloanea crassa
Accession: LT595670	Species: Sisyranthus imberbis
Accession: AM493297	Species: Sisyranthus virgatus
Accession: AM493296	Species: Sisyranthus trichostomus
Accession: AJ310795	Species: Sisyranthus compactus
Accession: LT595673	Species: Emplectanthus gerrardii
Accession: LT595672	Species: Emplectanthus dalzellii
Accession: KF677339	Species: Emplectanthus cordatus
Accession: LT595664	Species: Anisotoma pedunculata
Accession: KF677308	Species: Anisotoma cordifolia
Accession: AJ310791	Species: Neoschumannia kamerunensis
Accession: AJ310790	Species: Neoschumannia cardinea
Accession: KP244997	Species: Riocreuxia picta
Accession: LT595666	Species: Riocreuxia polyantha
Accession: AM493295	Species: Riocreuxia torulosa
Accession: KF677425	Species: Riocreuxia flanaganii
Accession: LT595676	Species: Pentasachme caudatum
Accession: AJ310793	Species: Leptadenia jasminiflora
Accession: AJ310792	Species: Leptadenia albida
Accession: LT595671	Species: Conomitra linearis
Accession: MW412680	Species: Leptadenia pyrotechnica
Accession: MT840669	Species: Leptadenia reticulata
Accession: AM493305	Species: Leptadenia arborea
Accession: AJ310787	Species: Leptadenia lanceolata
Accession: FM178489	Species: Cibirhiza spiculata
Accession: FM178490	Species: Cibirhiza dhofarensis
Accession: AM233388	Species: Fockea comaru
Accession: AM233386	Species: Fockea angustifolia
Accession: FM178491	Species: Fockea multiflora
Accession: AM233394	Species: Fockea sinuata
Accession: AM233390	Species: Fockea edulis
Accession: AM233387	Species: Fockea capensis
Accession: AM233381	Species: Cibirhiza albersiana
Accession: AM980874	Species: Telosma procumbens
Accession: AM980873	Species: Telosma cordata
Accession: LR794786	Species: Ruehssia vinciflora
Accession: LR794778	Species: Ruehssia brasiliensis
Accession: LR794787	Species: Ruehssia yamanigueyensis
Accession: LR794784	Species: Ruehssia saturejifolia
Accession: LR798073	Species: Ruehssia rubrofusca
Accession: LR794782	Species: Ruehssia malmeana
Accession: LR794781	Species: Ruehssia linearis
Accession: LR794779	Species: Ruehssia caatingae
Accession: LR794780	Species: Ruehssia carvalhoi
Accession: LR794783	Species: Ruehssia megalantha
Accession: DQ334501	Species: Micholitzia obcordata
Accession: LR861690	Species: Marsdenia dictyophylla
Accession: LR794777	Species: Marsdenia tressensiae
Accession: LR794773	Species: Marsdenia ekmanii
Accession: LR794772	Species: Marsdenia edulis
Accession: LR794767	Species: Anisopus magniflorus
Accession: LR794766	Species: Marsdenia exellii
Accession: MF198136	Species: Marsdenia ridleyi
Accession: MK214549	Species: Marsdenia zimapanica
Accession: MK214547	Species: Marsdenia tubularis
Accession: MK214538	Species: Marsdenia queirozii
Accession: MK214534	Species: Marsdenia oreophila
Accession: MK214531	Species: Marsdenia mexicana
Accession: LR794771	Species: Marsdenia ecuadorensis
Accession: LR794768	Species: Marsdenia castillonii
Accession: MK214519	Species: Leichhardtia australis
Accession: MK214518	Species: Marsdenia angustata
Accession: MK214515	Species: Stephanotis abyssinica
Accession: LR794776	Species: Marsdenia laxiflora
Accession: MG818144	Species: Marsdenia tinctoria
Accession: MF198091	Species: Gymnema maingayi
Accession: LR794770	Species: Marsdenia cundurango
Accession: MG818143	Species: Marsdenia formosana
Accession: MF198093	Species: Leichhardtia rostrata
Accession: MK214532	Species: Leichhardtia micradenia
Accession: MF198092	Species: Leichhardtia flavescens
Accession: LR794774	Species: Marsdenia engleriana
Accession: LR794769	Species: Marsdenia coulteri
Accession: HQ327499	Species: Leichhardtia billardierei
Accession: AM980872	Species: Gongronemopsis philippinensis
Accession: FM178493	Species: Gongronemopsis tenacissima
Accession: LR794775	Species: Marsdenia gillespieae
Accession: MH577571	Species: Hoya parasitica
Accession: MH577561	Species: Hoya javanica
Accession: MH577548	Species: Hoya buotii
Accession: MG649150	Species: Hoya chunii
Accession: MG649160	Species: Hoya obtusifolioides
Accession: MG649132	Species: Hoya sigillatis
Accession: MG649174	Species: Hoya shepherdii
Accession: MG649130	Species: Hoya ruthiae
Accession: MG649108	Species: Hoya purpureofusca
Accession: MG649235	Species: Hoya paxtonii
Accession: MG649190	Species: Hoya parvifolia
Accession: MG649217	Species: Hoya pandurata
Accession: MG649157	Species: Hoya pachyclada
Accession: MH577567	Species: Hoya nummularioides
Accession: MG649214	Species: Hoya mengtzeensis
Accession: MG649094	Species: Hoya lyi
Accession: MG649125	Species: Hoya lucardenasiana
Accession: MG649163	Species: Hoya latifolia
Accession: MF198119	Species: Hoya lasiantha
Accession: MG649208	Species: Hoya jianfenglingensis
Accession: MF198114	Species: Hoya imperialis
Accession: MG649167	Species: Hoya ilagiorum
Accession: MG649142	Species: Hoya halconensis
Accession: MG649117	Species: Hoya fraterna
Accession: MG649165	Species: Hoya flagellata
Accession: MG649216	Species: Hoya dolichosparte
Accession: MG649203	Species: Hoya deykeae
Accession: MG649184	Species: Hoya compacta
Accession: MG649205	Species: Hoya chlorantha
Accession: MN107851	Species: Hoya chinghungensis
Accession: MG649114	Species: Hoya cembra
Accession: MG649194	Species: Hoya soligamiana
Accession: MG649207	Species: Hoya hybrid cultivar
Accession: MG649101	Species: Hoya fitchii
Accession: HE794469	Species: Hoya villosa
Accession: HE794465	Species: Hoya sussuela
Accession: HE794461	Species: Hoya subcalva
Accession: HE794459	Species: Hoya siariae
Accession: HE794458	Species: Hoya scortechinii
Accession: HE794453	Species: Hoya rubida
Accession: HE794452	Species: Hoya ridleyi
Accession: HE794450	Species: Hoya quinquenervia
Accession: HE794445	Species: Hoya picta
Accession: HE794442	Species: Hoya pallilimba
Accession: HE794440	Species: Hoya ovalifolia
Accession: HE794439	Species: Hoya onychoides
Accession: HE794434	Species: Hoya naumannii
Accession: HE794432	Species: Hoya montana
Accession: HE794430	Species: Hoya mindorensis
Accession: HE794428	Species: Hoya micrantha
Accession: HE794425	Species: Hoya mcgregorii
Accession: HE794423	Species: Hoya magnifica
Accession: HE794420	Species: Hoya lobbii
Accession: MG649175	Species: Hoya lauterbachii
Accession: HE794411	Species: Hoya ischnopus
Accession: MG649129	Species: Hoya griffithii
Accession: MG649103	Species: Hoya fungii
Accession: HE794404	Species: Hoya forbesii
Accession: HE794402	Species: Hoya excavata
Accession: HE794400	Species: Hoya erythrina
Accession: HE794397	Species: Hoya engleriana
Accession: HE794396	Species: Hoya endauensis
Accession: MG649152	Species: Hoya densifolia
Accession: HE794390	Species: Hoya danumensis
Accession: HE794389	Species: Hoya coronaria
Accession: HE794387	Species: Hoya campanulata
Accession: HE794386	Species: Hoya calycina
Accession: HE794383	Species: Hoya brevialata
Accession: HE794382	Species: Hoya blashernaezii
Accession: HQ327522	Species: Hoya waymaniae
Accession: HQ327514	Species: Hoya wallichii
Accession: HQ327508	Species: Hoya vitellina
Accession: HQ327502	Species: Hoya thomsonii
Accession: HQ327520	Species: Hoya praetorii
Accession: MG649146	Species: Hoya pottsii
Accession: HQ327509	Species: Hoya polyneura
Accession: HQ327504	Species: Hoya odorata
Accession: HQ327523	Species: Hoya obscura
Accession: MG649227	Species: Hoya longifolia
Accession: HQ327517	Species: Hoya linearis
Accession: MH577558	Species: Hoya globulosa
Accession: HQ327511	Species: Hoya erythrostemma
Accession: HQ327519	Species: Hoya diptera
Accession: HQ327512	Species: Hoya dimorpha
Accession: HQ327524	Species: Hoya dennisii
Accession: MG649099	Species: Hoya davidcummingii
Accession: HQ327515	Species: Hoya cominsii
Accession: HQ327525	Species: Hoya cagayanensis
Accession: HQ327513	Species: Hoya archboldiana
Accession: MG649133	Species: Hoya acuta
Accession: HE794392	Species: Hoya wightii
Accession: DQ334425	Species: Hoya tsangii
Accession: DQ334484	Species: Hoya spartioides
Accession: DQ334457	Species: Hoya retusa
Accession: DQ334448	Species: Hoya pubicalyx
Accession: DQ334478	Species: Hoya pseudolittoralis
Accession: DQ334498	Species: Hoya patella
Accession: DQ334429	Species: Hoya meliflua
Accession: DQ334488	Species: Hoya macgillivrayi
Accession: DQ334499	Species: Hoya lacunosa
Accession: DQ334424	Species: Hoya kentiana
Accession: DQ334418	Species: Hoya heuschkeliana
Accession: MG649171	Species: Hoya incrassata
Accession: DQ334483	Species: Hoya caudata
Accession: DQ334506	Species: Hoya ariadna
Accession: DQ334485	Species: Hoya anulata
Accession: HQ327528	Species: Hoya vitellinoides
Accession: MF198132	Species: Hoya verticillata
Accession: HQ327526	Species: Hoya pubera
Accession: HE794444	Species: Hoya pentaphlebia
Accession: HE794437	Species: Hoya obovata
Accession: HE794435	Species: Hoya nicholsoniae
Accession: MG649159	Species: Hoya neoebudica
Accession: DQ334487	Species: Hoya multiflora
Accession: HQ327505	Species: Hoya merrillii
Accession: HE794421	Species: Hoya loheri
Accession: HE794418	Species: Hoya limoniaca
Accession: AF506164	Species: Hoya leucorhoda
Accession: DQ334458	Species: Hoya kerrii
Accession: AF506162	Species: Hoya glabra
Accession: HQ327506	Species: Hoya finlaysonii
Accession: HE794394	Species: Hoya diversifolia
Accession: DQ334479	Species: Hoya curtisii
Accession: HQ327521	Species: Hoya cumingiana
Accession: AF506157	Species: Hoya crassipes
Accession: HQ327510	Species: Hoya cinnamomifolia
Accession: DQ334461	Species: Hoya carnosa
Accession: AF506154	Species: Hoya cardiophylla
Accession: DQ334490	Species: Hoya bilobata
Accession: DQ334471	Species: Hoya camphorifolia
Accession: HQ327518	Species: Hoya bella
Accession: KP126844	Species: Gymnema yunnanense
Accession: KP126832	Species: Gymnema latifolium
Accession: KP126843	Species: Gymnema inodorum
Accession: MG818139	Species: Gymnema sylvestre
Accession: MG818138	Species: Stephanotis volubilis
Accession: MF198103	Species: Dischidia vidalii
Accession: MF198102	Species: Dischidia tomentella
Accession: MF198101	Species: Dischidia rimicola
Accession: MF198098	Species: Dischidia milnei
Accession: MF198097	Species: Dischidia major
Accession: MF198095	Species: Dischidia latifolia
Accession: MF198096	Species: Dischidia antennifera
Accession: MF198094	Species: Dischidia acutifolia
Accession: MG818137	Species: Dischidia formosana
Accession: MF198099	Species: Dischidia nummularia
Accession: KC878572	Species: Dischidia chinensis
Accession: DQ334453	Species: Dischidia hirsuta
Accession: DQ334459	Species: Dischidia astephana
Accession: MN106219	Species: Cionura erecta
Accession: DQ334446	Species: Sarcolobus pepo
Accession: MW035791	Species: Hoya pyrifolia
Accession: MN931599	Species: Hoya insularis
Accession: MF198104	Species: Hoya burmanica
Accession: MF198124	Species: Hoya omlorii
Accession: MF198112	Species: Hoya hamiltoniorum
Accession: MN116005	Species: Hoya longicalyx
Accession: MH036483	Species: Hoya hainanensis
Accession: KJ881405	Species: Hoya papaschonii
Accession: MF198138	Species: Hoya ignorata
Accession: JQ950745	Species: Hoya corymbosa
Accession: JQ823005	Species: Hoya lockii
Accession: HE794468	Species: Hoya tomataensis
Accession: HE794467	Species: Hoya tjadasmalangensis
Accession: HE794466	Species: Hoya thailandica
Accession: HE794462	Species: Hoya subglabra
Accession: HE794460	Species: Hoya sipitangensis
Accession: HE794457	Species: Hoya samoensis
Accession: HE794455	Species: Hoya ruscifolia
Accession: HE794454	Species: Hoya rumphii
Accession: HE794451	Species: Hoya revoluta
Accession: HE794449	Species: Hoya pusilla
Accession: HE794448	Species: Hoya purpurea
Accession: HE794447	Species: Hoya pseudolanceolata
Accession: HE794446	Species: Hoya platycaulis
Accession: HE794443	Species: Hoya paziae
Accession: HE794441	Species: Hoya padangensis
Accession: HE794436	Species: Hoya nyhuusiae
Accession: HE794433	Species: Hoya myrmecopa
Accession: HE794431	Species: Hoya monetteae
Accession: HE794429	Species: Hoya microphylla
Accession: HE794427	Species: Hoya megalaster
Accession: HE794424	Species: Hoya marginata
Accession: HE794422	Species: Hoya macrophylla
Accession: HE794419	Species: Hoya litoralis
Accession: HE794417	Species: Hoya leytensis
Accession: HE794416	Species: Hoya lamingtoniae
Accession: HE794415	Species: Hoya lambii
Accession: HE794414	Species: Hoya kuhlii
Accession: HE794413	Species: Hoya kloppenburgii
Accession: HE794412	Species: Hoya kenejiana
Accession: HE794410	Species: Hoya hellwigiana
Accession: HE794408	Species: Hoya halophila
Accession: HE794407	Species: Hoya guppyi
Accession: HE794406	Species: Hoya greenii
Accession: HE794405	Species: Hoya fusca
Accession: HE794403	Species: Hoya flavida
Accession: HE794395	Species: Hoya elliptica
Accession: HE794388	Species: Hoya collina
Accession: HE794385	Species: Hoya callistophylla
Accession: HE794384	Species: Hoya burtoniae
Accession: HE794380	Species: Hoya betchei
Accession: HE794376	Species: Hoya arnottiana
Accession: HE794375	Species: Hoya aldrichii
Accession: HE794374	Species: Hoya acicularis
Accession: HQ327503	Species: Hoya vitiensis
Accession: MF198120	Species: Hoya manipurensis
Accession: HQ327507	Species: Hoya verticillata var. citrina
Accession: HQ327527	Species: Hoya bordenii
Accession: MF198121	Species: Hoya mariae
Accession: DQ334507	Species: Hoya venusta
Accession: DQ334486	Species: Hoya telosmoides
Accession: DQ334482	Species: Hoya serpens
Accession: DQ334468	Species: Hoya pauciflora
Accession: DQ334500	Species: Hoya mitrata
Accession: DQ334470	Species: Hoya hypolasia
Accession: DQ334439	Species: Hoya gracilis
Accession: DQ334476	Species: Hoya edeni
Accession: DQ334512	Species: Hoya ciliata
Accession: HE794393	Species: Hoya darwinii
Accession: DQ334494	Species: Hoya albiflora
Accession: DQ334481	Species: Hoya affinis
Accession: MF198118	Species: Hoya lanceolata
Accession: MT084410	Species: Jasminanthes tuyetanhiae
Accession: MG818142	Species: Jasminanthes mucronata
Accession: MF198133	Species: Oreosparte celebica
Accession: AM233396	Species: Rhyssolobium dumosum
Accession: AM980875	Species: Sarcolobus retusus
Accession: MK214550	Species: Marsdenia floribunda
Accession: MN257723	Species: Holarrhena pubescens
Accession: KC189049	Species: Funtumia africana
Accession: HQ847463	Species: Pachypodium windsorii
Accession: HQ847462	Species: Pachypodium succulentum
Accession: HQ847461	Species: Pachypodium sofiense
Accession: HQ847459	Species: Pachypodium rutenbergianum
Accession: HQ847447	Species: Pachypodium namaquanum
Accession: HQ847446	Species: Pachypodium mikea
Accession: HQ847445	Species: Pachypodium menabeum
Accession: JN256215	Species: Pachypodium lealii
Accession: HQ847434	Species: Pachypodium inopinatum
Accession: HQ847431	Species: Pachypodium horombense
Accession: HQ847428	Species: Pachypodium eburneum
Accession: HQ847420	Species: Pachypodium densiflorum
Accession: HQ847418	Species: Pachypodium decaryi
Accession: HQ847414	Species: Pachypodium brevicaule
Accession: KC189050	Species: Pachypodium brevicaule subsp. leucoxanthum
Accession: HQ847413	Species: Pachypodium bispinosum
Accession: HQ847410	Species: Pachypodium ambongense
Accession: HQ847460	Species: Pachypodium saundersii
Accession: HQ847411	Species: Pachypodium baronii
Accession: HQ847454	Species: Pachypodium rosulatum subsp. rosulatum
Accession: HQ847453	Species: Pachypodium rosulatum subsp. makayense
Accession: HQ847451	Species: Pachypodium rosulatum subsp. gracilius
Accession: HQ847450	Species: Pachypodium rosulatum subsp. cactipes
Accession: HQ847449	Species: Pachypodium rosulatum subsp. bicolor
Accession: HQ847448	Species: Pachypodium rosulatum subsp. bemarahense
Accession: HQ847430	Species: Pachypodium geayi
Accession: HQ847435	Species: Pachypodium lamerei
Accession: MG450711	Species: Ixodonerium annamense
Accession: KP092767	Species: Anodendron affine
Accession: MK426844	Species: Aganosma harmandiana
Accession: MF350561	Species: Vallariopsis lancifolia
Accession: MF350543	Species: Trachelospermum axillare
Accession: AB710139	Species: Chonemorpha fragrans
Accession: HQ386700	Species: Vallaris solanacea
Accession: KP152522	Species: Apocynum hendersonii
Accession: KP152510	Species: Apocynum pictum
Accession: MH711463	Species: Apocynum venetum
Accession: DQ005966	Species: Apocynum cannabinum
Accession: MG219374	Species: Apocynum androsaemifolium
Accession: MF350558	Species: Micrechites serpyllifolius
Accession: MF350557	Species: Micrechites rhombifolius
Accession: HG004855	Species: Micrechites polyanthus
Accession: MF350531	Species: Ichnocarpus frutescens
Accession: MF350553	Species: Aganosma wallichii
Accession: MF350555	Species: Aganosma schlechteriana
Accession: MF350552	Species: Aganosma cymosa
Accession: HG004799	Species: Amalocalyx microlobus
Accession: MF350535	Species: Epigynum ridleyi
Accession: MF350536	Species: Epigynum griffithianum
Accession: MF350529	Species: Epigynum cochinchinense
Accession: MF350549	Species: Epigynum auritum
Accession: HG004885	Species: Pottsia laxiflora
Accession: MF350544	Species: Parameria laevigata
Accession: KC999838	Species: Urceola huaitingii
Accession: MF350526	Species: Urceola minutiflora
Accession: HG004828	Species: Urceola micrantha
Accession: MF350527	Species: Urceola lucida
Accession: KY483917	Species: Pentalinon andrieuxii
Accession: KY483918	Species: Pentalinon luteum
Accession: KY483882	Species: Angadenia sagraei
Accession: KY483881	Species: Angadenia berteroi
Accession: KY483947	Species: Salpinctes kalmiifolius
Accession: KY829066	Species: Prestonia vaupesana
Accession: KY829065	Species: Prestonia vana
Accession: KY829064	Species: Prestonia tysonii
Accession: KY829063	Species: Prestonia surinamensis
Accession: KY829062	Species: Prestonia speciosa
Accession: KY829061	Species: Prestonia seemannii
Accession: KY829059	Species: Prestonia riverae
